user_id,assigned_at,variant,channel,device,age_band,prior_investor,landing_page_view,started_application,completed_kyc,funded_account,account_opened,initial_assets_usd
103577,2026-08-02 13:04:58,A,Social,Desktop,35-44,0,1,1,0,0,0,0.0
103578,2026-08-14 04:16:25,A,Email,Mobile,25-34,0,1,1,1,1,1,2817.73
103579,2026-08-09 09:04:18,B,Paid Search,Mobile,18-24,1,1,1,1,1,1,3851.77
103580,2026-08-01 12:26:56,B,Partner,Mobile,55+,1,1,1,1,1,1,4498.9
103581,2026-08-01 01:08:58,B,Direct,Mobile,55+,0,1,1,1,1,1,5211.61
103582,2026-08-10 05:21:23,A,Direct,Desktop,35-44,0,1,1,1,0,0,0.0
103583,2026-08-03 13:32:32,B,Organic Search,Desktop,35-44,0,1,1,1,1,1,2461.29
103584,2026-08-01 12:09:24,B,Social,Desktop,25-34,0,1,0,0,0,0,0.0
103585,2026-08-26 16:43:02,A,Paid Search,Mobile,18-24,1,1,0,0,0,0,0.0
103586,2026-08-11 15:10:38,B,Organic Search,Mobile,45-54,1,1,1,0,0,0,0.0
103587,2026-08-22 23:12:31,A,Direct,Mobile,35-44,1,1,0,0,0,0,0.0
103588,2026-08-20 07:28:51,A,Partner,Desktop,55+,1,1,0,0,0,0,0.0
103589,2026-08-04 15:54:22,A,Organic Search,Desktop,18-24,0,1,1,1,0,0,0.0
103590,2026-08-11 07:10:55,B,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
103591,2026-08-17 08:58:38,B,Organic Search,Mobile,55+,1,1,1,1,0,0,0.0
103592,2026-08-25 23:14:40,B,Partner,Mobile,35-44,0,1,1,0,0,0,0.0
103593,2026-08-27 19:24:40,A,Social,Mobile,25-34,1,1,0,0,0,0,0.0
103594,2026-08-10 08:31:41,A,Social,Mobile,25-34,0,1,1,0,0,0,0.0
103595,2026-08-15 20:08:36,B,Email,Mobile,18-24,1,1,1,1,0,0,0.0
103596,2026-08-25 07:56:31,B,Email,Desktop,55+,0,1,1,0,0,0,0.0
103597,2026-08-02 18:19:13,B,Paid Search,Tablet,25-34,0,1,0,0,0,0,0.0
103598,2026-08-02 07:22:15,A,Organic Search,Mobile,55+,0,1,1,1,1,1,6428.04
103599,2026-08-19 07:48:26,B,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
103600,2026-08-16 11:45:06,B,Email,Tablet,55+,0,1,1,1,0,0,0.0
103601,2026-08-25 21:16:45,B,Paid Search,Mobile,45-54,1,1,1,1,1,1,9898.15
103602,2026-08-15 05:42:17,B,Social,Desktop,25-34,0,1,0,0,0,0,0.0
103603,2026-08-21 16:24:00,B,Organic Search,Mobile,35-44,0,1,1,1,1,1,7619.85
103604,2026-08-01 23:59:06,B,Email,Desktop,55+,1,1,1,1,0,0,0.0
103605,2026-08-04 19:27:11,B,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
103606,2026-08-05 16:44:01,B,Direct,Desktop,45-54,0,1,1,1,1,1,8967.66
103607,2026-08-07 11:11:25,A,Paid Search,Desktop,35-44,0,1,1,0,0,0,0.0
103608,2026-08-16 20:23:11,B,Email,Desktop,18-24,0,1,0,0,0,0,0.0
103609,2026-08-02 08:16:54,B,Direct,Mobile,45-54,0,1,1,1,1,1,3860.25
103610,2026-08-10 21:02:09,A,Social,Desktop,45-54,1,1,1,1,1,1,4614.94
103611,2026-08-21 00:34:45,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,8808.58
103612,2026-08-24 10:48:30,B,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
103613,2026-08-17 17:57:55,A,Partner,Desktop,25-34,1,1,1,1,1,1,3092.54
103614,2026-08-05 15:20:26,B,Organic Search,Tablet,55+,0,1,1,1,0,0,0.0
103615,2026-08-06 01:15:42,A,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
103616,2026-08-16 08:14:04,B,Partner,Mobile,35-44,0,1,1,1,1,1,1468.7
103617,2026-08-05 07:26:37,A,Paid Search,Desktop,35-44,1,1,1,1,1,1,5017.94
103618,2026-08-22 06:00:22,B,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
103619,2026-08-18 15:25:14,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
103620,2026-08-24 20:48:07,B,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
103621,2026-08-05 22:31:14,B,Email,Tablet,25-34,0,1,0,0,0,0,0.0
103622,2026-08-12 16:01:49,A,Email,Mobile,18-24,0,1,1,1,1,0,0.0
103623,2026-08-01 22:53:29,B,Direct,Desktop,25-34,1,1,1,1,1,1,2980.84
103624,2026-08-09 02:07:56,A,Partner,Mobile,25-34,1,1,1,1,1,1,51891.49
103625,2026-08-24 02:12:21,B,Email,Mobile,35-44,0,1,0,0,0,0,0.0
103626,2026-08-13 05:30:00,B,Direct,Mobile,25-34,0,1,0,0,0,0,0.0
103627,2026-08-15 20:30:40,B,Organic Search,Mobile,18-24,1,1,1,0,0,0,0.0
103628,2026-08-15 03:50:51,B,Paid Search,Mobile,45-54,1,1,1,1,1,1,4330.14
103629,2026-08-11 20:13:20,A,Organic Search,Mobile,25-34,0,1,1,1,1,1,8456.51
103630,2026-08-23 07:28:36,A,Social,Desktop,18-24,0,1,1,0,0,0,0.0
103631,2026-08-23 05:47:52,B,Partner,Desktop,25-34,0,1,1,1,1,1,4363.87
103632,2026-08-14 19:15:03,B,Direct,Desktop,35-44,1,1,1,1,1,1,7681.81
103633,2026-08-14 02:55:54,A,Paid Search,Desktop,55+,0,1,1,1,0,0,0.0
103634,2026-08-13 02:56:20,A,Organic Search,Desktop,25-34,1,1,0,0,0,0,0.0
103635,2026-08-11 06:32:33,B,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
103636,2026-08-19 02:45:16,A,Paid Search,Desktop,25-34,1,1,1,1,1,0,0.0
103637,2026-08-17 17:44:10,B,Organic Search,Mobile,25-34,0,1,1,1,1,1,5325.07
103638,2026-08-13 20:56:26,B,Organic Search,Desktop,35-44,0,1,1,1,0,0,0.0
103639,2026-08-20 00:35:07,B,Organic Search,Desktop,45-54,1,1,1,1,0,0,0.0
103640,2026-08-21 07:09:27,A,Organic Search,Tablet,35-44,0,1,1,0,0,0,0.0
103641,2026-08-09 02:06:27,A,Organic Search,Tablet,25-34,0,1,1,1,0,0,0.0
103642,2026-08-27 08:03:39,B,Social,Desktop,55+,0,1,0,0,0,0,0.0
103643,2026-08-23 02:04:01,B,Social,Desktop,18-24,0,1,1,1,0,0,0.0
103644,2026-08-27 01:44:01,A,Partner,Desktop,35-44,1,1,0,0,0,0,0.0
103645,2026-08-04 23:35:26,A,Paid Search,Mobile,35-44,1,1,0,0,0,0,0.0
103646,2026-08-20 10:23:17,A,Email,Desktop,35-44,1,1,1,1,1,1,18305.96
103647,2026-08-28 20:11:54,B,Organic Search,Desktop,25-34,1,1,1,1,0,0,0.0
103648,2026-08-11 13:38:01,B,Organic Search,Mobile,25-34,1,1,1,1,1,1,2294.57
103649,2026-08-22 07:46:00,A,Social,Mobile,55+,0,1,0,0,0,0,0.0
103650,2026-08-14 03:56:51,A,Organic Search,Tablet,55+,0,1,1,0,0,0,0.0
103651,2026-08-20 07:59:17,B,Direct,Mobile,25-34,1,1,0,0,0,0,0.0
103652,2026-08-21 04:43:50,A,Social,Desktop,18-24,0,1,0,0,0,0,0.0
103653,2026-08-26 10:51:40,B,Direct,Mobile,25-34,1,1,1,0,0,0,0.0
103654,2026-08-18 12:55:31,B,Social,Mobile,55+,1,1,1,1,1,1,8708.27
103655,2026-08-04 09:37:31,B,Social,Desktop,18-24,0,1,0,0,0,0,0.0
103656,2026-08-04 10:46:26,B,Email,Mobile,25-34,1,1,1,1,1,1,8850.28
103657,2026-08-25 10:13:33,B,Social,Desktop,45-54,0,1,0,0,0,0,0.0
103658,2026-08-24 09:53:04,B,Email,Desktop,45-54,1,1,0,0,0,0,0.0
103659,2026-08-10 21:06:45,A,Organic Search,Desktop,35-44,0,1,1,1,1,1,10546.06
103660,2026-08-16 12:55:01,A,Organic Search,Mobile,25-34,0,1,1,1,0,0,0.0
103661,2026-08-28 11:09:08,B,Paid Search,Desktop,45-54,0,1,1,1,1,1,13766.29
103662,2026-08-16 05:30:23,A,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
103663,2026-08-09 22:04:52,B,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
103664,2026-08-20 08:46:40,A,Paid Search,Tablet,25-34,0,1,1,1,0,0,0.0
103665,2026-08-05 23:05:45,B,Organic Search,Desktop,35-44,0,1,1,1,1,1,3977.24
103666,2026-08-08 09:09:47,B,Email,Mobile,25-34,0,1,1,1,0,0,0.0
103667,2026-08-08 19:10:12,B,Direct,Mobile,25-34,1,1,1,1,0,0,0.0
103668,2026-08-16 17:15:26,A,Paid Search,Mobile,45-54,0,1,0,0,0,0,0.0
103669,2026-08-04 23:47:46,B,Paid Search,Tablet,55+,0,1,1,1,1,1,8680.55
103670,2026-08-09 23:18:27,A,Email,Mobile,55+,0,1,0,0,0,0,0.0
103671,2026-08-07 05:04:04,A,Social,Desktop,35-44,0,1,1,0,0,0,0.0
103672,2026-08-08 13:13:36,A,Direct,Desktop,55+,0,1,1,0,0,0,0.0
103673,2026-08-12 18:13:23,B,Direct,Mobile,35-44,0,1,1,1,1,0,0.0
103674,2026-08-18 18:11:03,A,Social,Mobile,25-34,1,1,1,1,0,0,0.0
103675,2026-08-20 18:19:02,B,Organic Search,Desktop,45-54,1,1,1,1,1,1,7576.52
103676,2026-08-22 21:43:48,B,Organic Search,Mobile,25-34,0,1,1,1,1,1,4620.54
103677,2026-08-18 01:37:00,B,Partner,Desktop,25-34,1,1,1,1,1,1,14468.12
103678,2026-08-14 14:20:46,B,Paid Search,Mobile,45-54,1,1,1,0,0,0,0.0
103679,2026-08-24 01:29:29,B,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
103680,2026-08-22 09:43:15,B,Direct,Mobile,25-34,1,1,0,0,0,0,0.0
103681,2026-08-12 10:48:56,B,Social,Mobile,55+,0,1,0,0,0,0,0.0
103682,2026-08-09 21:08:06,A,Email,Mobile,18-24,1,1,1,1,0,0,0.0
103683,2026-08-12 22:05:33,A,Organic Search,Mobile,25-34,0,1,0,0,0,0,0.0
103684,2026-08-12 04:20:20,A,Organic Search,Desktop,45-54,1,1,1,0,0,0,0.0
103685,2026-08-19 22:08:45,A,Social,Desktop,45-54,0,1,0,0,0,0,0.0
103686,2026-08-24 12:40:16,A,Organic Search,Mobile,35-44,0,1,1,1,0,0,0.0
103687,2026-08-01 17:09:13,B,Email,Mobile,35-44,1,1,1,1,0,0,0.0
103688,2026-08-17 19:34:39,B,Direct,Desktop,45-54,0,1,1,1,1,1,4168.18
103689,2026-08-18 01:03:28,A,Partner,Tablet,45-54,1,1,1,1,0,0,0.0
103690,2026-08-13 09:46:24,B,Direct,Mobile,55+,0,1,1,1,1,1,6346.83
103691,2026-08-02 10:28:36,B,Direct,Mobile,35-44,0,1,1,1,1,1,4029.21
103692,2026-08-12 20:06:20,A,Paid Search,Desktop,25-34,0,1,1,0,0,0,0.0
103693,2026-08-08 14:04:56,B,Partner,Mobile,18-24,0,1,0,0,0,0,0.0
103694,2026-08-25 11:22:45,B,Social,Mobile,25-34,0,1,0,0,0,0,0.0
103695,2026-08-11 01:55:46,A,Direct,Mobile,45-54,0,1,1,1,0,0,0.0
103696,2026-08-13 18:55:34,B,Organic Search,Desktop,18-24,0,1,0,0,0,0,0.0
103697,2026-08-26 00:55:49,A,Organic Search,Desktop,45-54,0,1,1,1,0,0,0.0
103698,2026-08-06 17:13:12,A,Email,Mobile,18-24,1,1,0,0,0,0,0.0
103699,2026-08-21 19:05:25,B,Direct,Desktop,35-44,1,1,1,1,0,0,0.0
103700,2026-08-27 20:37:24,B,Paid Search,Desktop,35-44,1,1,1,1,1,1,4998.99
103701,2026-08-10 02:17:13,B,Direct,Desktop,55+,0,1,1,1,1,1,5215.18
103702,2026-08-01 21:10:40,A,Organic Search,Desktop,25-34,0,1,1,1,0,0,0.0
103703,2026-08-03 17:26:35,B,Organic Search,Tablet,35-44,0,1,1,1,0,0,0.0
103704,2026-08-19 04:28:06,A,Direct,Mobile,35-44,1,1,0,0,0,0,0.0
103705,2026-08-16 08:37:22,B,Social,Desktop,25-34,1,1,1,1,0,0,0.0
103706,2026-08-23 13:07:41,A,Email,Mobile,25-34,0,1,1,1,0,0,0.0
103707,2026-08-28 15:00:14,B,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
103708,2026-08-10 16:52:37,B,Direct,Tablet,25-34,0,1,0,0,0,0,0.0
103709,2026-08-03 05:02:00,B,Paid Search,Mobile,18-24,0,1,1,1,1,1,3712.64
103710,2026-08-11 09:32:12,A,Direct,Mobile,35-44,0,1,1,1,1,1,9949.08
103711,2026-08-11 04:24:14,B,Paid Search,Desktop,18-24,0,1,1,0,0,0,0.0
103712,2026-08-27 23:00:28,B,Social,Mobile,25-34,1,1,1,0,0,0,0.0
103713,2026-08-13 09:42:55,B,Organic Search,Mobile,25-34,0,1,1,1,0,0,0.0
103714,2026-08-02 21:19:47,B,Paid Search,Mobile,25-34,1,1,0,0,0,0,0.0
103715,2026-08-06 06:25:50,A,Email,Desktop,25-34,0,1,0,0,0,0,0.0
103716,2026-08-06 21:32:31,A,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
103717,2026-08-19 02:01:58,A,Organic Search,Desktop,25-34,1,1,1,1,1,1,16200.92
103718,2026-08-13 04:48:16,B,Email,Desktop,25-34,0,1,1,0,0,0,0.0
103719,2026-08-20 11:24:38,B,Email,Desktop,25-34,0,1,1,0,0,0,0.0
103720,2026-08-02 22:32:07,A,Organic Search,Desktop,45-54,1,1,1,1,1,1,9675.92
103721,2026-08-19 09:03:39,B,Organic Search,Mobile,25-34,0,1,1,0,0,0,0.0
103722,2026-08-15 03:54:57,A,Organic Search,Mobile,18-24,0,1,0,0,0,0,0.0
103723,2026-08-12 10:23:17,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
103724,2026-08-18 14:19:33,A,Paid Search,Desktop,35-44,1,1,0,0,0,0,0.0
103725,2026-08-28 04:01:36,B,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
103726,2026-08-26 00:34:37,B,Partner,Mobile,55+,0,1,1,0,0,0,0.0
103727,2026-08-07 21:09:17,A,Organic Search,Desktop,18-24,0,1,1,0,0,0,0.0
103728,2026-08-12 11:02:01,B,Organic Search,Mobile,45-54,0,1,1,1,1,1,8148.47
103729,2026-08-17 04:49:17,A,Paid Search,Mobile,45-54,0,1,1,1,1,1,5497.82
103730,2026-08-20 23:10:49,A,Organic Search,Desktop,25-34,1,1,1,1,1,1,12459.17
103731,2026-08-06 14:17:22,A,Organic Search,Desktop,18-24,0,1,1,1,1,1,3622.94
103732,2026-08-13 11:25:21,A,Direct,Desktop,35-44,1,1,0,0,0,0,0.0
103733,2026-08-17 10:40:27,B,Email,Mobile,25-34,0,1,1,1,0,0,0.0
103734,2026-08-23 15:34:34,B,Organic Search,Mobile,18-24,1,1,1,1,0,0,0.0
103735,2026-08-12 16:31:09,A,Email,Desktop,55+,0,1,1,1,1,1,5505.15
103736,2026-08-06 17:10:14,A,Organic Search,Mobile,18-24,0,1,1,1,0,0,0.0
103737,2026-08-21 06:36:37,A,Paid Search,Desktop,35-44,0,1,1,1,1,1,2447.04
103738,2026-08-02 03:03:26,A,Paid Search,Desktop,45-54,1,1,1,0,0,0,0.0
103739,2026-08-19 05:51:57,B,Direct,Mobile,35-44,0,1,1,1,1,0,0.0
103740,2026-08-05 10:49:43,A,Direct,Mobile,55+,0,1,0,0,0,0,0.0
103741,2026-08-12 19:43:56,B,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
103742,2026-08-12 14:27:09,A,Organic Search,Desktop,35-44,0,1,1,0,0,0,0.0
103743,2026-08-19 14:59:44,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
103744,2026-08-14 07:12:02,B,Organic Search,Mobile,55+,0,1,1,1,1,1,4183.77
103745,2026-08-07 23:54:49,A,Direct,Desktop,25-34,0,1,0,0,0,0,0.0
103746,2026-08-27 22:47:56,A,Paid Search,Desktop,45-54,0,1,1,1,1,0,0.0
103747,2026-08-06 14:31:13,A,Organic Search,Mobile,18-24,0,1,1,1,1,1,1539.94
103748,2026-08-21 01:39:45,A,Paid Search,Desktop,35-44,0,1,0,0,0,0,0.0
103749,2026-08-21 08:53:09,A,Paid Search,Tablet,35-44,0,1,1,1,1,1,12395.94
103750,2026-08-11 15:23:44,A,Direct,Desktop,35-44,1,1,0,0,0,0,0.0
103751,2026-08-28 19:33:53,B,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
103752,2026-08-14 19:04:15,B,Email,Tablet,45-54,0,1,0,0,0,0,0.0
103753,2026-08-08 23:12:12,B,Direct,Desktop,35-44,0,1,1,0,0,0,0.0
103754,2026-08-17 19:29:51,A,Direct,Mobile,45-54,1,1,1,1,1,1,7131.94
103755,2026-08-09 09:47:28,B,Partner,Desktop,55+,1,1,1,0,0,0,0.0
103756,2026-08-01 19:34:23,A,Organic Search,Desktop,25-34,0,1,1,1,1,1,10404.44
103757,2026-08-26 08:30:52,A,Paid Search,Tablet,45-54,1,1,1,0,0,0,0.0
103758,2026-08-15 12:59:08,A,Paid Search,Desktop,35-44,0,1,1,1,0,0,0.0
103759,2026-08-14 02:46:23,A,Organic Search,Mobile,25-34,1,1,0,0,0,0,0.0
103760,2026-08-10 19:32:22,A,Direct,Mobile,25-34,1,1,0,0,0,0,0.0
103761,2026-08-02 09:21:16,A,Social,Mobile,25-34,0,1,0,0,0,0,0.0
103762,2026-08-13 19:34:28,A,Email,Mobile,25-34,0,1,1,1,1,1,7083.51
103763,2026-08-08 13:58:49,A,Paid Search,Mobile,35-44,0,1,1,1,0,0,0.0
103764,2026-08-09 07:11:44,A,Direct,Desktop,25-34,1,1,0,0,0,0,0.0
103765,2026-08-10 06:50:42,A,Paid Search,Mobile,25-34,0,1,0,0,0,0,0.0
103766,2026-08-11 16:17:10,A,Paid Search,Desktop,55+,0,1,1,0,0,0,0.0
103767,2026-08-27 03:17:13,A,Partner,Desktop,25-34,1,1,0,0,0,0,0.0
103768,2026-08-14 10:18:14,A,Organic Search,Tablet,18-24,1,1,1,1,0,0,0.0
103769,2026-08-17 05:20:52,A,Direct,Desktop,45-54,0,1,1,1,1,1,5092.44
103770,2026-08-07 01:41:20,A,Social,Desktop,25-34,0,1,1,1,0,0,0.0
103771,2026-08-28 03:18:08,B,Partner,Desktop,25-34,0,1,0,0,0,0,0.0
103772,2026-08-01 10:06:53,A,Organic Search,Mobile,55+,0,1,1,1,0,0,0.0
103773,2026-08-20 15:06:34,A,Partner,Desktop,25-34,0,1,0,0,0,0,0.0
103774,2026-08-07 12:47:10,A,Organic Search,Mobile,25-34,1,1,0,0,0,0,0.0
103775,2026-08-25 16:40:20,A,Paid Search,Mobile,35-44,0,1,1,0,0,0,0.0
103776,2026-08-11 23:23:22,A,Organic Search,Desktop,25-34,0,1,0,0,0,0,0.0
103777,2026-08-08 17:00:15,B,Organic Search,Mobile,45-54,0,1,0,0,0,0,0.0
103778,2026-08-18 00:51:07,B,Partner,Tablet,35-44,0,1,1,1,1,1,4712.34
103779,2026-08-11 14:18:00,A,Social,Mobile,25-34,0,1,0,0,0,0,0.0
103780,2026-08-01 11:40:56,B,Email,Desktop,35-44,0,1,1,1,0,0,0.0
103781,2026-08-25 20:56:23,A,Organic Search,Mobile,55+,0,1,1,1,1,1,3596.08
103782,2026-08-09 22:59:12,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
103783,2026-08-11 12:19:40,B,Paid Search,Tablet,25-34,0,1,0,0,0,0,0.0
103784,2026-08-05 22:28:08,A,Paid Search,Desktop,25-34,0,1,0,0,0,0,0.0
103785,2026-08-08 07:40:05,A,Social,Mobile,25-34,0,1,1,0,0,0,0.0
103786,2026-08-28 11:26:07,B,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
103787,2026-08-16 11:36:08,B,Email,Desktop,18-24,1,1,1,0,0,0,0.0
103788,2026-08-22 12:56:11,B,Email,Desktop,45-54,0,1,1,0,0,0,0.0
103789,2026-08-18 12:35:01,B,Social,Mobile,55+,0,1,0,0,0,0,0.0
103790,2026-08-27 23:19:04,B,Organic Search,Mobile,35-44,0,1,1,1,1,1,3635.29
103791,2026-08-17 06:35:50,A,Direct,Tablet,45-54,0,1,1,1,0,0,0.0
103792,2026-08-07 01:50:05,A,Direct,Desktop,18-24,0,1,0,0,0,0,0.0
103793,2026-08-15 05:30:58,B,Email,Desktop,45-54,0,1,1,1,1,1,10635.08
103794,2026-08-24 22:50:41,B,Organic Search,Tablet,45-54,1,1,1,0,0,0,0.0
103795,2026-08-14 12:14:32,A,Email,Desktop,25-34,0,1,0,0,0,0,0.0
103796,2026-08-25 07:55:46,B,Organic Search,Mobile,45-54,0,1,1,1,1,1,6372.24
103797,2026-08-26 01:47:32,A,Direct,Desktop,35-44,0,1,1,1,0,0,0.0
103798,2026-08-28 19:34:05,A,Paid Search,Tablet,45-54,0,1,1,1,0,0,0.0
103799,2026-08-07 12:01:33,A,Paid Search,Desktop,45-54,0,1,1,1,1,1,8142.68
103800,2026-08-16 13:46:32,A,Partner,Mobile,25-34,0,1,0,0,0,0,0.0
103801,2026-08-21 05:22:58,B,Email,Mobile,18-24,0,1,0,0,0,0,0.0
103802,2026-08-18 06:52:31,A,Direct,Mobile,45-54,1,1,0,0,0,0,0.0
103803,2026-08-20 18:01:57,B,Social,Mobile,25-34,1,1,1,1,1,0,0.0
103804,2026-08-05 02:37:34,B,Paid Search,Tablet,35-44,0,1,0,0,0,0,0.0
103805,2026-08-15 12:48:35,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
103806,2026-08-14 12:04:30,B,Direct,Mobile,55+,1,1,0,0,0,0,0.0
103807,2026-08-08 21:04:27,A,Direct,Desktop,18-24,0,1,0,0,0,0,0.0
103808,2026-08-14 00:37:04,B,Organic Search,Desktop,35-44,1,1,0,0,0,0,0.0
103809,2026-08-15 01:56:33,A,Paid Search,Mobile,35-44,0,1,0,0,0,0,0.0
103810,2026-08-24 07:26:57,A,Direct,Desktop,35-44,0,1,0,0,0,0,0.0
103811,2026-08-06 03:36:12,B,Partner,Tablet,45-54,0,1,0,0,0,0,0.0
103812,2026-08-06 03:01:39,B,Direct,Desktop,18-24,1,1,1,0,0,0,0.0
103813,2026-08-06 13:40:15,B,Social,Mobile,25-34,0,1,1,0,0,0,0.0
103814,2026-08-09 02:37:16,B,Partner,Desktop,35-44,0,1,1,1,0,0,0.0
103815,2026-08-24 03:24:42,B,Paid Search,Desktop,25-34,0,1,1,1,1,1,18671.78
103816,2026-08-05 20:42:42,A,Organic Search,Mobile,25-34,0,1,1,1,1,1,7804.37
103817,2026-08-20 03:02:42,B,Paid Search,Mobile,25-34,0,1,1,1,0,0,0.0
103818,2026-08-24 00:20:15,A,Partner,Desktop,55+,0,1,0,0,0,0,0.0
103819,2026-08-01 12:31:35,A,Direct,Desktop,25-34,0,1,1,1,0,0,0.0
103820,2026-08-18 14:42:02,A,Organic Search,Desktop,45-54,0,1,1,1,0,0,0.0
103821,2026-08-22 13:16:45,A,Email,Mobile,25-34,0,1,1,1,1,0,0.0
103822,2026-08-23 17:10:27,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
103823,2026-08-19 11:01:14,A,Direct,Mobile,25-34,1,1,0,0,0,0,0.0
103824,2026-08-17 23:11:55,A,Paid Search,Tablet,25-34,0,1,1,0,0,0,0.0
103825,2026-08-05 01:14:27,B,Partner,Mobile,25-34,0,1,1,1,1,1,9265.68
103826,2026-08-20 18:07:06,B,Organic Search,Desktop,45-54,0,1,0,0,0,0,0.0
103827,2026-08-24 20:03:05,B,Direct,Tablet,45-54,0,1,1,1,0,0,0.0
103828,2026-08-17 16:20:46,A,Paid Search,Desktop,55+,1,1,0,0,0,0,0.0
103829,2026-08-28 09:35:22,B,Paid Search,Desktop,35-44,0,1,1,1,1,1,4625.72
103830,2026-08-16 22:07:25,A,Email,Desktop,35-44,0,1,0,0,0,0,0.0
103831,2026-08-16 13:26:25,B,Email,Desktop,35-44,0,1,1,1,1,1,7631.64
103832,2026-08-28 09:56:13,A,Paid Search,Desktop,18-24,0,1,1,1,1,1,2379.04
103833,2026-08-27 06:41:03,B,Social,Mobile,18-24,0,1,1,1,1,1,7526.02
103834,2026-08-10 15:47:20,A,Social,Mobile,35-44,0,1,1,1,0,0,0.0
103835,2026-08-22 09:48:11,B,Organic Search,Desktop,35-44,0,1,0,0,0,0,0.0
103836,2026-08-08 14:13:50,B,Social,Desktop,25-34,0,1,1,1,1,1,2950.97
103837,2026-08-18 07:56:44,B,Social,Mobile,35-44,0,1,0,0,0,0,0.0
103838,2026-08-09 02:24:55,A,Organic Search,Desktop,55+,0,1,1,1,0,0,0.0
103839,2026-08-03 20:05:44,A,Social,Mobile,45-54,1,1,1,1,0,0,0.0
103840,2026-08-15 09:39:20,B,Direct,Desktop,35-44,0,1,1,0,0,0,0.0
103841,2026-08-09 23:41:45,A,Direct,Desktop,25-34,1,1,0,0,0,0,0.0
103842,2026-08-14 07:22:14,B,Organic Search,Mobile,25-34,1,1,0,0,0,0,0.0
103843,2026-08-22 08:56:25,A,Social,Desktop,45-54,0,1,0,0,0,0,0.0
103844,2026-08-13 21:02:28,B,Direct,Mobile,25-34,0,1,1,1,1,1,5115.2
103845,2026-08-11 11:47:30,B,Paid Search,Desktop,35-44,0,1,1,1,0,0,0.0
103846,2026-08-18 17:26:23,B,Email,Tablet,55+,0,1,1,1,1,1,4830.29
103847,2026-08-18 03:53:15,A,Paid Search,Mobile,25-34,0,1,1,0,0,0,0.0
103848,2026-08-04 06:22:20,A,Paid Search,Tablet,45-54,0,1,1,0,0,0,0.0
103849,2026-08-19 14:53:15,B,Email,Desktop,45-54,0,1,1,1,1,1,1904.93
103850,2026-08-15 01:35:58,B,Organic Search,Mobile,25-34,1,1,1,1,0,0,0.0
103851,2026-08-07 11:16:21,A,Paid Search,Mobile,18-24,1,1,1,1,1,0,0.0
103852,2026-08-24 15:35:21,A,Paid Search,Tablet,45-54,0,1,1,0,0,0,0.0
103853,2026-08-02 06:15:44,B,Organic Search,Desktop,55+,0,1,1,1,1,1,12308.39
103854,2026-08-21 19:18:39,B,Email,Desktop,25-34,0,1,1,1,1,0,0.0
103855,2026-08-24 15:25:54,B,Direct,Mobile,35-44,0,1,0,0,0,0,0.0
103856,2026-08-28 03:18:44,B,Paid Search,Desktop,45-54,0,1,0,0,0,0,0.0
103857,2026-08-23 16:04:51,B,Social,Desktop,25-34,0,1,1,0,0,0,0.0
103858,2026-08-03 06:44:57,A,Paid Search,Mobile,18-24,0,1,1,1,1,1,4318.63
103859,2026-08-28 14:36:05,A,Organic Search,Mobile,45-54,1,1,1,1,1,1,25866.89
103860,2026-08-23 14:35:41,A,Partner,Mobile,35-44,0,1,1,1,1,1,5413.12
103861,2026-08-12 06:28:57,B,Social,Desktop,45-54,0,1,1,1,1,1,14737.37
103862,2026-08-14 02:49:47,A,Organic Search,Mobile,35-44,0,1,0,0,0,0,0.0
103863,2026-08-15 08:04:57,A,Social,Desktop,35-44,1,1,1,1,0,0,0.0
103864,2026-08-22 14:50:29,A,Organic Search,Mobile,55+,0,1,0,0,0,0,0.0
103865,2026-08-24 08:30:07,A,Direct,Desktop,35-44,0,1,1,1,1,1,2697.14
103866,2026-08-06 06:09:11,B,Paid Search,Desktop,25-34,1,1,1,1,0,0,0.0
103867,2026-08-18 09:51:54,B,Direct,Mobile,25-34,1,1,1,1,1,1,5902.79
